Loan Status,Current Loan Amount,Credit Score,Annual Income,dti
0,21802.0,732.0,263663.0,0.139
1,512864.0,676.0,1460207.0,0.149
1,268598.0,725.0,811889.0,0.124
0,113630.0,715.0,488376.0,0.115
1,224092.0,716.0,1161204.0,0.1838
0,332882.0,634.0,1245754.0,0.252
0,343310.0,715.0,667109.0,0.272
0,99374.0,721.0,690346.0,0.0396
0,263956.0,724.0,864329.0,0.0939
1,153538.0,731.0,947150.0,0.31
0,560802.0,727.0,1141824.0,0.107
1,357412.0,659.0,2276523.0,0.203
0,334862.0,697.0,804384.0,0.276
0,133628.0,733.0,551361.0,0.296
1,630784.0,691.0,2529280.0,0.155
0,193512.0,727.0,687040.0,0.277
1,141306.0,709.0,611040.0,0.191
0,186208.0,742.0,1205208.0,0.0681
0,155694.0,751.0,864405.0,0.202
0,401742.0,670.0,1330019.0,0.231
1,123574.0,725.0,543286.0,0.243
0,327668.0,722.0,1414892.0,0.13
0,780868.0,716.0,1579964.0,0.262
1,262944.0,743.0,1040820.0,0.113
0,414788.0,690.0,1516523.0,0.0936
0,153670.0,738.0,909986.0,0.0533
0,175846.0,716.0,1143021.0,0.0966
1,222684.0,730.0,634657.0,0.064
0,332420.0,715.0,995220.0,0.185
1,389664.0,684.0,1308720.0,0.31
0,345906.0,705.0,747992.0,0.284
0,219604.0,717.0,1043119.0,0.172
0,304238.0,717.0,735889.0,0.202
0,192346.0,717.0,888193.0,0.31
1,219296.0,735.0,1496193.0,0.251
0,412412.0,646.0,873468.0,0.356
0,120274.0,716.0,1384967.0,0.128
0,179168.0,744.0,1256204.0,0.117
1,267718.0,736.0,1040459.0,0.272
1,131054.0,736.0,388626.0,0.151
0,130460.0,733.0,751108.0,0.176
1,195118.0,730.0,748904.0,0.21
1,222376.0,740.0,672182.0,0.0902
0,390104.0,718.0,898415.0,0.324
0,172238.0,750.0,1394505.0,0.0517
1,197384.0,728.0,774896.0,0.0885
0,305844.0,751.0,1037685.0,0.144
1,113960.0,748.0,855779.0,0.02
0,121682.0,718.0,764332.0,0.106
0,452034.0,732.0,978310.0,0.239
0,289960.0,746.0,1419053.0,0.147
0,240108.0,748.0,1545840.0,0.114
0,268532.0,717.0,811718.0,0.0046
0,497398.0,699.0,1363421.0,0.316
1,425920.0,679.0,836019.0,0.246
0,430078.0,736.0,1288200.0,0.225
0,93104.0,741.0,957315.0,0.132
1,593604.0,739.0,1160748.0,0.177
0,268378.0,737.0,1738386.0,0.267
1,125620.0,738.0,484310.0,0.3
0,223058.0,733.0,2738470.0,0.0885
0,254980.0,692.0,957410.0,0.339
1,257554.0,733.0,1539760.0,0.2
1,762696.0,729.0,1731394.0,0.174
0,244420.0,744.0,1055450.0,0.136
0,669328.0,692.0,2103794.0,0.177
0,232298.0,737.0,604238.0,0.126
0,44132.0,750.0,2572182.0,0.0085
0,387904.0,718.0,1345827.0,0.123
1,669262.0,680.0,1378279.0,0.0671
0,215952.0,741.0,1063069.0,0.111
0,366168.0,730.0,1146650.0,0.189
1,434764.0,719.0,1660543.0,0.272
0,446380.0,706.0,1792631.0,0.1276
0,158928.0,728.0,857907.0,0.221
0,237468.0,741.0,839021.0,0.101
0,540166.0,668.0,2612386.0,0.113
0,108350.0,719.0,1216475.0,0.213
0,225368.0,680.0,1489296.0,0.14
1,69872.0,736.0,377112.0,0.045
1,336798.0,719.0,1320025.0,0.238
0,208362.0,746.0,1647870.0,0.108
1,431376.0,735.0,950000.0,0.239
0,200970.0,742.0,1294736.0,0.294
1,390214.0,720.0,764427.0,0.345
0,177342.0,733.0,957220.0,0.171
0,403282.0,725.0,1325440.0,0.205
0,430320.0,718.0,1576088.0,0.122
1,86702.0,705.0,1010914.0,0.228
0,548746.0,688.0,1459637.0,0.0315
0,32736.0,709.0,1130766.0,0.112
1,766436.0,625.0,1387418.0,0.0802
0,110440.0,723.0,1201788.0,0.153
0,35420.0,703.0,1338113.0,0.107
0,215820.0,708.0,1025145.0,0.241
0,239426.0,741.0,991990.0,0.1462
0,402380.0,682.0,926687.0,0.153
0,142362.0,713.0,1253658.0,0.124
0,627396.0,733.0,1098580.0,0.13
0,202246.0,713.0,825341.0,0.203
0,521246.0,668.0,1312976.0,0.0518
0,786170.0,704.0,1939900.0,0.08
1,245498.0,730.0,694051.0,0.0977
0,621478.0,695.0,2683674.0,0.148
0,272800.0,742.0,1564384.0,0.193
0,219032.0,715.0,860700.0,0.1358
1,333036.0,699.0,805334.0,0.207
1,600842.0,709.0,1724649.0,0.16
1,529804.0,723.0,1263766.0,0.315
0,44110.0,722.0,666672.0,0.198
0,199562.0,750.0,574503.0,0.136
1,516648.0,621.0,1469365.0,0.189
1,338030.0,712.0,681169.0,0.276
0,100012.0,698.0,1305186.0,0.0994
0,603064.0,746.0,2306220.0,0.0914
0,326678.0,718.0,1614810.0,0.151
0,99726.0,743.0,803909.0,0.054
0,785488.0,735.0,2112629.0,0.0759
0,86878.0,735.0,411901.0,0.274
0,258016.0,749.0,1485496.0,0.1163
0,258896.0,717.0,894406.0,0.0945
0,225896.0,714.0,932748.0,0.139
0,538978.0,747.0,1648592.0,0.0508
0,521136.0,749.0,1078820.0,0.246
0,539616.0,747.0,2255547.0,0.2
0,214522.0,713.0,704026.0,0.22
0,423676.0,743.0,1313508.0,0.128
1,333872.0,744.0,816905.0,0.343
1,779394.0,645.0,2115498.0,0.194
0,179102.0,741.0,928055.0,0.188
0,561440.0,690.0,1357664.0,0.259
0,61424.0,743.0,450224.0,0.0929
0,194810.0,750.0,1402067.0,0.129
0,195734.0,746.0,1220807.0,0.117
0,193798.0,745.0,1301804.0,0.0237
0,217624.0,736.0,1466002.0,0.158
1,245938.0,687.0,927181.0,0.312
1,218614.0,741.0,830737.0,0.124
0,219252.0,725.0,984637.0,0.184
0,466818.0,673.0,1236121.0,0.116
0,151096.0,717.0,969418.0,0.137
1,242110.0,719.0,952147.0,0.257
0,215468.0,747.0,688446.0,0.0545
0,179542.0,682.0,1783131.0,0.284
0,753016.0,720.0,1634076.0,0.0707
0,65076.0,723.0,786828.0,0.114
0,88770.0,700.0,1671221.0,0.0184
1,549560.0,713.0,2468024.0,0.0668
0,349140.0,619.0,703912.0,0.269
0,47256.0,722.0,855228.0,0.142
1,149116.0,719.0,1144674.0,0.275
0,161612.0,697.0,504032.0,0.242
1,160644.0,701.0,938600.0,0.322
0,557216.0,742.0,1347423.0,0.244
0,223564.0,679.0,742596.0,0.0868
1,405152.0,657.0,1525472.0,0.104
0,326898.0,742.0,2070354.0,0.0572
0,55000.0,722.0,359518.0,0.0717
0,263318.0,732.0,1184422.0,0.1482
0,457578.0,682.0,1125066.0,0.345
0,216194.0,717.0,1204296.0,0.209
0,264814.0,712.0,1791529.0,0.175
1,447172.0,726.0,1448237.0,0.201
1,132770.0,739.0,840940.0,0.0435
0,547470.0,608.0,1194226.0,0.1866
1,696872.0,591.0,1394125.0,0.167
0,125422.0,730.0,2503345.0,0.137
0,557040.0,694.0,1847351.0,0.07
0,426580.0,724.0,2423697.0,0.126
0,158818.0,745.0,1066869.0,0.133
0,405064.0,670.0,1632556.0,0.151
1,444136.0,683.0,1380863.0,0.179
0,21472.0,744.0,1261372.0,0.235
0,218372.0,739.0,1508752.0,0.312
0,763840.0,603.0,2073280.0,0.109
1,250976.0,701.0,727263.0,0.187
1,130394.0,718.0,389310.0,0.345
0,186714.0,713.0,1075058.0,0.184
0,118030.0,738.0,963699.0,0.113
1,187616.0,709.0,453283.0,0.381
0,220594.0,723.0,1047736.0,0.0559
1,684816.0,725.0,1689822.0,0.265
0,599984.0,730.0,1157898.0,0.211
1,391116.0,725.0,959595.0,0.295
0,130174.0,730.0,1742623.0,0.156
0,548724.0,696.0,1070878.0,0.119
0,393030.0,721.0,1282310.0,0.166
0,217778.0,718.0,1072056.0,0.164
0,322190.0,749.0,1558171.0,0.006
1,97812.0,744.0,957467.0,0.0409
1,126852.0,722.0,601806.0,0.0551
1,216304.0,733.0,1401060.0,0.213
0,424600.0,695.0,1038103.0,0.0798
0,301664.0,676.0,592762.0,0.096
1,151976.0,710.0,468730.0,0.133
0,42504.0,692.0,473879.0,0.142
0,265232.0,713.0,1813493.0,0.158
1,397540.0,730.0,1907410.0,0.151
0,432388.0,738.0,1325668.0,0.234
0,455950.0,722.0,972268.0,0.166
1,372636.0,709.0,947910.0,0.189
1,303006.0,747.0,1332261.0,0.191
0,150282.0,742.0,1297814.0,0.0804
0,396242.0,723.0,817494.0,0.268
1,465828.0,708.0,960165.0,0.153
1,541640.0,625.0,1241707.0,0.1532
0,540496.0,706.0,1353674.0,0.13
0,624448.0,738.0,2022341.0,0.182
1,579260.0,682.0,1043233.0,0.343
0,130636.0,731.0,692208.0,0.144
1,251152.0,726.0,634372.0,0.126
0,504240.0,747.0,1458060.0,0.119
0,134134.0,727.0,611610.0,0.0371
1,118910.0,723.0,988817.0,0.1103
0,89430.0,735.0,1448085.0,0.15
0,265672.0,739.0,2294364.0,0.136
0,184756.0,728.0,465215.0,0.285
0,269060.0,709.0,600305.0,0.163
0,216414.0,722.0,1121418.0,0.233
1,266728.0,609.0,1551008.0,0.225
0,157410.0,737.0,498123.0,0.219
1,437272.0,736.0,860472.0,0.148
0,145244.0,718.0,506407.0,0.308
0,334400.0,675.0,1713496.0,0.166
0,267938.0,739.0,1156986.0,0.305
0,214698.0,636.0,648983.0,0.276
1,463386.0,730.0,1143420.0,0.26
1,309034.0,686.0,637488.0,0.261
1,205986.0,733.0,679440.0,0.203
0,483868.0,746.0,1288789.0,0.241
0,216524.0,709.0,927504.0,0.1965
1,226226.0,701.0,611534.0,0.222
0,404118.0,695.0,1040402.0,0.156
0,220330.0,744.0,1331995.0,0.147
0,536932.0,746.0,2415147.0,0.104
0,428318.0,721.0,1120962.0,0.212
0,111628.0,731.0,964060.0,0.231
0,109846.0,731.0,1233271.0,0.127
1,218328.0,693.0,1225614.0,0.18
0,446622.0,651.0,1881570.0,0.1536
1,278630.0,711.0,635284.0,0.206
1,300366.0,645.0,838337.0,0.271
0,416570.0,724.0,1124268.0,0.202
1,246026.0,704.0,2236680.0,0.107
0,444620.0,748.0,1574359.0,0.156
0,353408.0,739.0,877496.0,0.091
0,141922.0,722.0,1011712.0,0.214
0,392348.0,740.0,865963.0,0.243
0,571956.0,718.0,1123698.0,0.12
1,215138.0,746.0,772939.0,0.191
0,440748.0,742.0,1712907.0,0.0528
0,260942.0,729.0,657286.0,0.0833
0,612920.0,747.0,2268600.0,0.132
0,138248.0,746.0,617519.0,0.152
1,552046.0,703.0,1430282.0,0.254
0,215270.0,746.0,1859150.0,0.171
0,141988.0,670.0,412870.0,0.234
1,397342.0,705.0,1640327.0,0.305
0,77132.0,741.0,1027843.0,0.159
0,309562.0,706.0,2443324.0,0.0041
0,106216.0,710.0,1337847.0,0.131
0,131736.0,696.0,668819.0,0.232
0,349668.0,751.0,2831190.0,0.0242
0,592900.0,693.0,1158050.0,0.208
1,172568.0,747.0,782439.0,0.0851
0,445720.0,735.0,1343433.0,0.124
0,719202.0,682.0,1398134.0,0.312
0,26136.0,738.0,884431.0,0.191
0,449064.0,747.0,669009.0,0.1061
0,442244.0,750.0,1718721.0,0.18
0,400906.0,718.0,2073603.0,0.136
0,267982.0,743.0,1195784.0,0.203
0,156948.0,741.0,937346.0,0.1738
1,330330.0,712.0,949050.0,0.311
0,261074.0,680.0,901873.0,0.221
0,524084.0,693.0,1433322.0,0.148
0,328086.0,715.0,1322286.0,0.191
0,416240.0,718.0,1109049.0,0.318
0,240768.0,717.0,1632765.0,0.0994
0,403084.0,747.0,2707614.0,0.0655
0,591976.0,716.0,2082894.0,0.123
0,210760.0,710.0,948005.0,0.216
0,431530.0,750.0,2717456.0,0.184
1,216810.0,731.0,561735.0,0.232
0,132484.0,716.0,1495262.0,0.0092
0,76714.0,748.0,2442184.0,0.0366
0,346148.0,746.0,2242152.0,0.125
1,304876.0,715.0,692170.0,0.23
1,217910.0,633.0,1223277.0,0.0665
1,39160.0,733.0,221046.0,0.1846
0,358798.0,687.0,1297567.0,0.284
0,323510.0,685.0,932900.0,0.199
0,264638.0,703.0,1485553.0,0.0046
0,282216.0,713.0,837843.0,0.276
0,175032.0,702.0,655234.0,0.197
1,334796.0,742.0,1310734.0,0.0964
0,659076.0,669.0,1479929.0,0.234
0,196944.0,748.0,982756.0,0.0957
0,178310.0,746.0,1539912.0,0.118
0,468424.0,691.0,1329221.0,0.224
0,326282.0,741.0,1408907.0,0.111
0,506264.0,724.0,1976988.0,0.152
0,507782.0,722.0,2097315.0,0.148
1,216744.0,733.0,467970.0,0.333
1,437624.0,741.0,2238390.0,0.0589
0,354134.0,714.0,1415120.0,0.185
0,21670.0,713.0,805068.0,0.116
0,258038.0,727.0,1538829.0,0.0909
0,282436.0,739.0,900600.0,0.295
0,327558.0,689.0,1697346.0,0.1219
0,369182.0,736.0,1034550.0,0.225
0,205788.0,704.0,940310.0,0.144
1,338514.0,664.0,733229.0,0.158
1,561110.0,678.0,1744542.0,0.154
0,223432.0,739.0,1968229.0,0.206
0,220990.0,716.0,782515.0,0.298
0,533060.0,684.0,1358120.0,0.106
0,249282.0,737.0,636500.0,0.2396
1,242484.0,719.0,932862.0,0.0933
0,302500.0,701.0,931000.0,0.239
1,437734.0,720.0,1141254.0,0.251
0,138006.0,710.0,782192.0,0.2443
0,201652.0,707.0,1083570.0,0.156
1,265342.0,743.0,763876.0,0.0735
1,136906.0,737.0,794485.0,0.193
0,301400.0,724.0,1580439.0,0.0414
1,367664.0,640.0,1262664.0,0.279
0,153714.0,707.0,1080948.0,0.2272
0,129140.0,712.0,873715.0,0.295
0,394812.0,693.0,1249478.0,0.237
0,262680.0,713.0,1134300.0,0.0992
0,444070.0,683.0,986822.0,0.33
0,200684.0,689.0,995904.0,0.221
0,466752.0,675.0,839781.0,0.0512
1,83424.0,714.0,386783.0,0.193
0,53680.0,741.0,1112640.0,0.124
1,768394.0,716.0,1554732.0,0.277
0,65252.0,747.0,939265.0,0.0833
0,263472.0,747.0,1488650.0,0.139
0,229856.0,673.0,1101772.0,0.168
0,102916.0,743.0,842004.0,0.0824
0,326678.0,721.0,1316567.0,0.166
1,264484.0,741.0,789925.0,0.278
1,88814.0,710.0,278939.0,0.222
0,283756.0,669.0,616265.0,0.0844
1,22308.0,678.0,480833.0,0.0529
0,318428.0,681.0,1365644.0,0.0998
0,65054.0,723.0,1123470.0,0.34
1,330110.0,623.0,2052608.0,0.0454
1,265870.0,727.0,1626476.0,0.134
0,262680.0,720.0,2079550.0,0.188
1,262768.0,730.0,901740.0,0.245
1,104346.0,731.0,2485200.0,0.17
0,264396.0,739.0,804232.0,0.228
0,140404.0,729.0,1921622.0,0.0983
0,707234.0,679.0,1393384.0,0.266
1,367334.0,695.0,1418293.0,0.143
0,109472.0,705.0,680713.0,0.253
0,135036.0,725.0,320720.0,0.0684
0,195228.0,704.0,383192.0,0.141
0,133254.0,742.0,1104793.0,0.276
0,626714.0,714.0,2030055.0,0.2104
0,180356.0,748.0,1499290.0,0.1016
0,222596.0,725.0,2306904.0,0.106
0,626780.0,647.0,1082620.0,0.359
1,758230.0,735.0,2095434.0,0.199
0,213048.0,748.0,1162116.0,0.163
0,199386.0,740.0,1721970.0,0.0924
0,311718.0,706.0,1147638.0,0.0634
0,176286.0,750.0,761216.0,0.224
1,328482.0,707.0,1059098.0,0.144
0,437844.0,748.0,1049332.0,0.172
0,260282.0,721.0,852644.0,0.117
0,421014.0,740.0,1027349.0,0.123
0,542256.0,681.0,1592238.0,0.1715
1,462748.0,715.0,1002725.0,0.187
1,451990.0,712.0,1047185.0,0.216
1,762762.0,693.0,2032715.0,0.185
0,131494.0,741.0,1476376.0,0.136
1,422268.0,667.0,1190008.0,0.256
0,156002.0,736.0,991800.0,0.234
0,242022.0,713.0,1306326.0,0.228
0,779020.0,645.0,1826128.0,0.117
0,151778.0,725.0,468160.0,0.0946
0,629640.0,746.0,1331330.0,0.217
0,538032.0,711.0,1423043.0,0.24
0,520542.0,697.0,1019616.0,0.24
0,767932.0,718.0,2084357.0,0.139
0,100166.0,737.0,1691722.0,0.0352
1,175912.0,740.0,1177411.0,0.261
0,153186.0,748.0,1984436.0,0.256
0,144958.0,737.0,597075.0,0.0615
0,308462.0,675.0,1674508.0,0.257
0,265078.0,704.0,1144674.0,0.143
0,292116.0,710.0,815081.0,0.202
0,93258.0,745.0,824676.0,0.115
1,305866.0,646.0,662435.0,0.323
0,161326.0,712.0,851466.0,0.306
1,153494.0,741.0,852188.0,0.295
0,665610.0,731.0,2050290.0,0.13
0,65054.0,698.0,1086496.0,0.175
0,479512.0,720.0,1690335.0,0.112
0,554730.0,674.0,1245621.0,0.131
1,154638.0,698.0,745560.0,0.239
0,217602.0,723.0,1597406.0,0.182
0,368720.0,730.0,1137264.0,0.1218
0,270446.0,662.0,648774.0,0.283
1,75592.0,743.0,596942.0,0.27
0,224026.0,742.0,580431.0,0.216
0,306152.0,711.0,1497504.0,0.191
0,334356.0,748.0,1097288.0,0.222
1,67562.0,709.0,622402.0,0.124
0,220506.0,741.0,799843.0,0.197
1,335588.0,718.0,1062670.0,0.157
0,238106.0,721.0,592800.0,0.109
0,166936.0,715.0,605511.0,0.12
0,338184.0,748.0,1129322.0,0.169
0,257884.0,739.0,677844.0,0.241
1,369578.0,680.0,715578.0,0.196
1,262592.0,745.0,472416.0,0.1215
1,360888.0,714.0,891841.0,0.252
1,535172.0,700.0,1636964.0,0.224
0,65098.0,727.0,1780091.0,0.0985
1,221716.0,744.0,1627597.0,0.0898
1,416658.0,744.0,1079542.0,0.223
0,343200.0,724.0,685425.0,0.271
0,495660.0,700.0,972895.0,0.191
0,265012.0,745.0,1621137.0,0.0952
0,213576.0,745.0,807025.0,0.14
0,439780.0,696.0,1139430.0,0.289
0,198176.0,730.0,501410.0,0.256
1,307846.0,736.0,1918050.0,0.0
0,195690.0,725.0,1089099.0,0.084
0,324588.0,725.0,1485724.0,0.181
0,765798.0,743.0,2703852.0,0.0644
0,219362.0,745.0,1079865.0,0.161
0,163922.0,741.0,1052467.0,0.189
0,300740.0,719.0,984048.0,0.138
1,175978.0,718.0,1120886.0,0.259
0,331430.0,740.0,1316643.0,0.218
0,60082.0,738.0,1174504.0,0.319
1,304436.0,738.0,1314572.0,0.234
1,298210.0,694.0,1069035.0,0.217
0,375320.0,660.0,1279080.0,0.307
0,450648.0,698.0,2588161.0,0.136
1,173206.0,742.0,923685.0,0.329
0,331342.0,736.0,788101.0,0.236
0,173074.0,718.0,1999294.0,0.0539
1,288024.0,731.0,877420.0,0.202
0,134486.0,723.0,1645286.0,0.0961
0,126610.0,726.0,882398.0,0.0509
0,331496.0,702.0,1908550.0,0.1709
0,628760.0,709.0,1357531.0,0.22
0,196724.0,737.0,1179786.0,0.281
0,643478.0,669.0,1326542.0,0.336
0,304568.0,740.0,817399.0,0.244
1,367268.0,686.0,1019540.0,0.058
0,71654.0,714.0,1489049.0,0.164
0,311916.0,717.0,785707.0,0.211
0,305822.0,737.0,2018560.0,0.124
0,96492.0,710.0,761976.0,0.205
1,318714.0,706.0,768588.0,0.253
0,172854.0,731.0,709080.0,0.215
0,368720.0,743.0,1071467.0,0.166
1,275352.0,702.0,931798.0,0.274
0,439560.0,675.0,1746252.0,0.201
0,316734.0,746.0,1743136.0,0.1947
0,157014.0,737.0,1394676.0,0.2008
0,108218.0,710.0,654227.0,0.348
1,265034.0,743.0,1487776.0,0.174
0,446380.0,720.0,1060162.0,0.252
0,218636.0,739.0,981882.0,0.0951
0,94644.0,746.0,1294337.0,0.2115
1,442288.0,694.0,870314.0,0.139
0,224752.0,741.0,2135144.0,0.126
0,190234.0,709.0,657172.0,0.31
0,239052.0,746.0,1745435.0,0.168
0,676500.0,646.0,1655375.0,0.173
1,718080.0,723.0,1691361.0,0.199
0,394416.0,668.0,1250941.0,0.167
0,215600.0,745.0,1657180.0,0.127
0,435776.0,708.0,1411320.0,0.133
0,240130.0,730.0,1508296.0,0.129
1,322278.0,745.0,1335985.0,0.148
0,213708.0,728.0,807500.0,0.0949
0,104918.0,732.0,1000464.0,0.123
1,330726.0,688.0,1584923.0,0.202
0,214962.0,743.0,705470.0,0.194
0,454388.0,734.0,1010914.0,0.0377
0,44022.0,741.0,180633.0,0.321
0,432652.0,647.0,1282158.0,0.169
1,214896.0,739.0,890834.0,0.104
0,432366.0,747.0,1166904.0,0.008
0,786104.0,698.0,1842734.0,0.145
0,543356.0,718.0,1501608.0,0.083
1,211332.0,715.0,634828.0,0.193
0,523094.0,749.0,1807033.0,0.161
0,177958.0,748.0,1798141.0,0.227
0,347314.0,749.0,1743497.0,0.161
0,537350.0,725.0,2320356.0,0.0914
1,204006.0,743.0,510131.0,0.286
1,535920.0,738.0,1832075.0,0.158
1,344740.0,713.0,2326075.0,0.115
0,290598.0,749.0,1140798.0,0.0454
0,237908.0,725.0,933945.0,0.225
1,355762.0,740.0,2208389.0,0.1653
1,245982.0,700.0,1138062.0,0.105
0,219032.0,688.0,973655.0,0.209
1,397100.0,698.0,952660.0,0.283
1,555940.0,698.0,1401972.0,0.165
0,67122.0,733.0,676381.0,0.061
1,763994.0,617.0,1475958.0,0.246
1,401984.0,678.0,2507297.0,0.189
0,245322.0,750.0,1208077.0,0.281
0,303336.0,706.0,1393517.0,0.229
0,778778.0,715.0,1633411.0,0.218
0,220264.0,742.0,1103330.0,0.197
0,313060.0,737.0,1100765.0,0.227
0,262900.0,746.0,913843.0,0.174
1,271436.0,699.0,688921.0,0.101
0,406648.0,720.0,876831.0,0.293
1,327932.0,737.0,1076179.0,0.183
1,221760.0,643.0,1053360.0,0.311
1,172590.0,707.0,566067.0,0.327
1,247324.0,712.0,696578.0,0.196
0,433180.0,714.0,1833139.0,0.0704
1,615934.0,730.0,2279772.0,0.137
0,315326.0,656.0,778088.0,0.255
0,198308.0,735.0,989482.0,0.1288
0,132616.0,747.0,886483.0,0.2778
1,429330.0,708.0,927428.0,0.227
0,221012.0,687.0,572622.0,0.232
1,312686.0,732.0,1060884.0,0.333
0,142252.0,721.0,567036.0,0.1328
0,532708.0,707.0,1456844.0,0.147
1,221694.0,697.0,1370869.0,0.0335
0,533126.0,687.0,2733758.0,0.0692
0,420332.0,741.0,945345.0,0.201
0,310860.0,744.0,998241.0,0.116
0,140976.0,748.0,544312.0,0.184
0,252956.0,738.0,759848.0,0.319
0,452716.0,703.0,1768729.0,0.242
0,542916.0,732.0,1500392.0,0.172
1,168960.0,721.0,875520.0,0.195
0,510752.0,749.0,1438395.0,0.242
0,274142.0,742.0,473537.0,0.359
1,108042.0,711.0,1457927.0,0.1994
1,369468.0,613.0,1256983.0,0.0822
0,44396.0,743.0,1533452.0,0.17
0,360712.0,691.0,866571.0,0.335
0,132110.0,723.0,336661.0,0.018
0,438988.0,729.0,1232169.0,0.126
0,611996.0,726.0,1887650.0,0.152
0,352506.0,731.0,1830346.0,0.191
1,335280.0,715.0,1231599.0,0.237
0,322740.0,748.0,2601480.0,0.125
0,306460.0,730.0,1640232.0,0.124
0,109428.0,751.0,945060.0,0.175
0,136268.0,718.0,569430.0,0.221
0,574112.0,740.0,2817225.0,0.05
0,444136.0,628.0,1582244.0,0.1209
0,214676.0,748.0,1205113.0,0.0399
0,158884.0,737.0,609862.0,0.211
1,619212.0,727.0,1163598.0,0.245
0,570746.0,724.0,1156416.0,0.242
1,187748.0,749.0,476900.0,0.276
1,141328.0,737.0,656146.0,0.152
0,167794.0,717.0,775428.0,0.308
0,561902.0,705.0,1168158.0,0.172
0,152020.0,733.0,984732.0,0.2027
1,178068.0,600.0,961115.0,0.204
1,448140.0,746.0,1722293.0,0.287
0,80014.0,718.0,1151742.0,0.199
0,45122.0,733.0,333963.0,0.141
0,521818.0,748.0,1614886.0,0.0784
0,332486.0,727.0,1837680.0,0.114
0,93346.0,739.0,1420345.0,0.2
0,161942.0,726.0,963300.0,0.0557
1,548966.0,728.0,2598060.0,0.195
1,479996.0,734.0,931570.0,0.239
0,213774.0,711.0,967252.0,0.218
1,441320.0,705.0,1143420.0,0.31
0,781792.0,660.0,1253905.0,0.09
1,163460.0,735.0,1091132.0,0.343
1,424160.0,720.0,834651.0,0.154
1,646140.0,689.0,1488080.0,0.212
0,65516.0,749.0,1019768.0,0.0122
0,217536.0,741.0,817247.0,0.25
1,674454.0,719.0,2025020.0,0.152
0,156332.0,725.0,1350083.0,0.107
0,290818.0,694.0,948841.0,0.164
0,83160.0,675.0,373084.0,0.175
0,765160.0,744.0,2265636.0,0.183
0,43494.0,709.0,1915713.0,0.179
0,176418.0,736.0,1714104.0,0.1712
0,656898.0,700.0,1796526.0,0.154
0,325754.0,682.0,975251.0,0.108
0,90772.0,733.0,1197361.0,0.122
1,80938.0,641.0,338124.0,0.052
0,75482.0,746.0,1117428.0,0.173
0,150326.0,738.0,2151332.0,0.222
1,481492.0,728.0,945060.0,0.1814
1,327888.0,702.0,906167.0,0.186
1,359678.0,722.0,1261923.0,0.225
0,325644.0,712.0,1499936.0,0.311
0,80828.0,693.0,446006.0,0.0496
0,248248.0,720.0,1627122.0,0.142
0,432300.0,600.0,1866750.0,0.145
0,659406.0,695.0,2069138.0,0.155
0,219824.0,745.0,1328936.0,0.0483
0,132220.0,740.0,761292.0,0.212
0,393140.0,724.0,1282690.0,0.173
0,258368.0,691.0,618488.0,0.0654
1,152394.0,720.0,564072.0,0.16
0,447304.0,724.0,1224873.0,0.154
1,493680.0,683.0,1402485.0,0.166
1,359018.0,702.0,1078478.0,0.191
1,81466.0,730.0,679231.0,0.265
0,267300.0,738.0,1202339.0,0.296
0,129338.0,729.0,539866.0,0.168
0,120714.0,728.0,379126.0,0.226
1,103048.0,713.0,780482.0,0.079
0,75878.0,741.0,683867.0,0.077
0,294712.0,693.0,678737.0,0.258
0,198748.0,727.0,514957.0,0.052
1,171732.0,731.0,611819.0,0.298
0,249502.0,709.0,1149234.0,0.072
0,111628.0,744.0,1311000.0,0.116
0,65362.0,656.0,470345.0,0.0938
0,216062.0,697.0,1119594.0,0.1402
0,223806.0,705.0,1256375.0,0.0938
0,171798.0,707.0,1715491.0,0.236
1,221496.0,735.0,1339044.0,0.224
0,80740.0,736.0,899156.0,0.113
0,313302.0,747.0,937346.0,0.141
0,505604.0,745.0,1602973.0,0.123
0,253330.0,739.0,922697.0,0.279
1,110440.0,604.0,734350.0,0.0555
1,660506.0,649.0,1297301.0,0.296
1,386540.0,702.0,1147581.0,0.0981
0,392480.0,727.0,774744.0,0.165
0,165088.0,746.0,855437.0,0.112
0,488400.0,721.0,1188716.0,0.253
1,184668.0,741.0,816430.0,0.299
0,763994.0,699.0,2639252.0,0.133
0,404404.0,739.0,2302800.0,0.0114
0,403172.0,736.0,1141292.0,0.263
1,102784.0,614.0,1360400.0,0.103
1,353694.0,736.0,1431840.0,0.1221
0,67452.0,716.0,718466.0,0.169
0,178860.0,724.0,811015.0,0.191
1,86108.0,714.0,757055.0,0.242
0,389774.0,747.0,2805255.0,0.0948
0,333674.0,741.0,1344763.0,0.194
0,76670.0,736.0,908086.0,0.139
1,445896.0,631.0,1232302.0,0.238
0,159500.0,742.0,956555.0,0.162
0,397826.0,747.0,1412460.0,0.0877
0,606628.0,708.0,1496896.0,0.182
0,404316.0,729.0,2133890.0,0.191
0,222926.0,719.0,1132476.0,0.164
0,331298.0,735.0,1716669.0,0.198
0,395956.0,743.0,1457205.0,0.258
0,297132.0,717.0,660991.0,0.271
0,435908.0,729.0,1411757.0,0.106
1,110264.0,742.0,666539.0,0.287
0,134024.0,720.0,962996.0,0.334
0,121066.0,723.0,929328.0,0.265
0,332970.0,724.0,1198197.0,0.153
1,632676.0,715.0,1885750.0,0.16
1,315656.0,731.0,1741711.0,0.216
